"dog_id","cslb_active_6mo","cslb_avoid","cslb_date","cslb_defecate_6mo","cslb_find_food","cslb_food_6mo","cslb_other_changes","cslb_pace","cslb_pace_6mo","cslb_recognize","cslb_recognize_6mo","cslb_score","cslb_stare","cslb_stare_6mo","cslb_stuck","cslb_walk_walls"
62811,1,2,"2020-11-09",3,1,3,"understanding more what is required, better grasping the daily routine, more obedient",1,3,1,3,33,1,3,1,1
41019,4,1,"2020-12-04",3,1,3,"None at this time",1,3,1,3,35,1,3,1,1
61080,4,1,"2020-11-15",3,1,3,"He is more anxious by being left alone. He used to be left alone much more. ",4,3,1,3,38,1,3,1,1
79710,3,1,"2020-11-05",1,2,2,NA,4,1,1,3,34,3,3,1,1
69627,3,3,"2020-11-06",3,4,3,"He has always chased shadows, but he started creating shadows with his tail for himself so he has something to chase if there are no moving shadows",1,3,1,3,44,5,3,1,2
69204,4,5,"2020-12-14",3,1,3,"She is better at looking for and finding things.  She seems to hear more around us and bark at things.  ",1,3,1,3,39,1,3,1,1
10998,3,3,"2020-11-04",3,1,3,NA,1,3,1,3,36,1,3,1,1
69923,4,2,"2020-11-05",3,1,3,"Shadow has become more nervous about things. This has gotten worse in the past 6 months (has gotten worse for past few years). He's now afraid of things he didn't used to be bothered by, like thunderstorms and rumble strips on the road. We got a new kitten this week and Shadow is very nervous about the kitten. We've always had a cat, so he's used to being around cats.",3,4,1,3,39,1,3,1,1
54433,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
1936,3,1,"2020-11-24",3,1,3,"No changes. I admit I am impressed with how little she seems to be showing signs of age. ",1,3,1,3,34,1,3,1,1
72486,3,1,"2020-11-04",3,1,3,"No, she's the same - maybe a little smarter :)",1,3,1,3,34,1,3,1,1
68925,2,2,"2020-11-10",3,2,3,"She has gotten bolder, less afraid, of leaving our house. She has also been in new environments where she's been off leash, so she's understanding that she doesn't have to be timid of crossing the bridge to the street, which is presenting a new set of problems and training. ",1,3,1,3,36,1,4,1,1
70360,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
23073,3,1,"2020-11-04",3,1,4,"I've noticed he sleeps a little bit more. We participate in dog sports and he is 80% motivated vs. full throttle engagement. This is the first year I've noticed the heat affecting him on hikes and walks. ",1,3,1,3,38,2,4,1,1
67605,1,1,"2020-11-15",3,1,3,NA,1,3,1,3,32,1,3,1,1
39481,3,2,"2020-11-28",3,2,3,NA,1,3,1,3,41,3,3,4,1
76496,4,2,"2020-11-04",3,1,3,"Not really. One thing he gets an antiflammatory once in awhile and when he does he is like a puppy again.",1,3,1,3,36,1,3,1,1
90161,3,5,"2020-12-08",3,1,3,"Mango's gotten squirrlier recently about being petted and will growl and/or sort of snap (not trying to make contact but making a point) to be left alone. She's also bullying our other dog more over attention and food. We're not sure if this is age related or because she's also sick of quarantine (we've been locked down and virtual school since March) and having all of us around all the time or because we moved her crate across the room and she hated it so much that we moved it back. ",1,3,1,3,38,1,3,1,1
28553,3,1,"2020-11-16",3,1,3,NA,1,3,1,3,34,1,3,1,1
8407,4,1,"2020-11-22",3,1,3,NA,1,3,2,3,36,1,3,1,1
24953,3,2,"2020-11-04",3,1,3,"He is learning faster",1,3,1,3,35,1,3,1,1
80172,4,1,"2020-11-21",3,1,3,NA,3,3,1,3,37,1,3,1,1
91727,3,1,"2020-12-04",3,1,3,"No",1,3,1,3,34,1,3,1,1
88375,4,1,"2020-12-09",3,2,3,"She's slowed down abit in chasing her ball. I'm not sure if it's because she's just less active or just realized she doesn't have to make as much effort in playing with it. She seems to get just as much enjoyment if I roll or gently bounce it towards her as she does jumping up to catch it ar going after it.",1,3,1,3,36,1,3,1,1
88716,5,1,"2020-12-06",5,4,4,"Bella has been on several strong antibiotics for a recurring bladder infection. That seemed to start her to sides with defeating while asleep but once off the antibiotics she's done better, only having stool incontinence about once a week instead of daily. Also was out of Galliprant for 3 days )not delivered by USPS on time) so that may have contributed to her defecating in her sleep. Only had 1 episode in bed during last 10 days.",5,3,3,3,58,4,3,3,5
56301,3,1,"2020-12-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
81425,3,1,"2020-12-01",3,1,3,"No.  Collin is very alert, engaged, and active.  He recognizes familiar people the same as he always has.  He recognizes his food, treats, and toys.  He even can some toys by name.  The only time I caught him staring in the past 6 months, he was staring out the upstairs bedroom window from the bed.  The neighborhood black and white cat was sitting on our fence, which is Collin's nemesis, so that doesn't count. :)",1,3,1,3,34,1,3,1,1
84524,2,1,"2020-12-07",3,1,3,"As Sergio is still very much a puppy (little over 1 year old), his attention span has increased",1,3,1,3,33,1,3,1,1
26884,3,1,"2020-12-30",3,1,3,NA,1,3,1,3,34,1,3,1,1
14419,2,2,"2020-11-07",3,4,4,"Seems to act a little more aggressively in situations that he was normally a little more relaxed about in the past.",1,3,2,4,43,1,3,1,1
31453,4,2,"2020-12-08",3,1,3,"Slightly more stubborn following normal learned commands. He is more assertive/fearful around unknown dogs/breeds",1,3,1,3,36,1,3,1,1
51417,3,1,"2020-12-03",3,1,3,"My daughters home for holidays and Dori very active to be close to them and prefers sleeping with them then with me.",1,3,1,3,34,1,3,1,1
67787,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
87379,3,1,"2020-11-17",3,1,3,"""He is learning more words. I added upstairs and downstairs (he can tell the difference), """"go see"""", and the word trash. """"Go see"""" means let's sit and look out the screen door, and trash means we need to pull over on our walk and toss something in a trashcan. """,1,3,1,3,34,1,3,1,1
77404,3,1,"2020-12-02",3,1,3,NA,1,3,1,3,34,1,3,1,1
80101,3,1,"2020-11-19",3,1,3,"The pandemic is having an impact, I think.  She has less interaction with other dogs and people than before.  She's so naturally social that it has been hard on her.  She seems desperate for more contact, alternating with being a little blue.  I don't think this is naturally occurring, though.  I think it's from how limiting the situation is.  ",1,3,1,3,38,4,4,1,1
40740,3,1,"2020-11-04",3,1,3,"NA",1,3,1,3,34,1,3,1,1
4597,3,1,"2020-11-09",3,1,3,"No changes",1,3,1,3,38,5,3,1,1
41486,4,4,"2020-11-05",3,3,5,NA,5,5,3,3,64,4,5,5,4
52328,4,2,"2020-11-06",3,1,3,"he seems to be more fearful of things when we are walking.  He is much more concerned with his surroundings and doesn't always want to go or go as far.",1,3,1,3,36,1,3,1,1
45105,3,2,"2020-11-06",3,1,3,NA,1,3,1,3,36,2,3,1,1
92032,3,1,"2020-12-14",3,1,3,NA,1,3,1,3,34,1,3,1,1
63064,4,2,"2020-12-18",3,3,3,NA,1,3,1,3,42,4,3,1,2
78158,4,2,"2020-11-15",3,1,3,NA,1,3,1,3,37,2,3,1,1
64900,4,3,"2020-11-30",3,1,3,NA,1,3,1,3,37,1,3,1,1
60371,3,1,"2020-11-23",3,1,3,"No",1,3,1,3,34,1,3,1,1
34306,3,3,"2020-11-15",3,1,3,"At mealtime my dog has gotten aggressive toward the other dog in the house which had never happened before. They have lived together for 11 years. ",1,3,1,3,36,1,3,1,1
79666,3,1,"2020-11-05",3,2,3,"She's been crate restricted for a few months now while being treated for heartworms, so she's been less active and has had several accidents in the house (we think caused by the steroids she's on). But also, we've given her more puzzles (treat dispensing toys) to keep her entertained, and she's gotten noticeably better at problem solving.  ",1,3,1,3,35,1,3,1,1
1072,4,2,"2020-11-10",3,2,3,NA,1,3,2,3,38,1,3,1,1
15569,3,1,"2020-12-07",3,2,3,"No",1,3,1,3,35,1,3,1,1
1768,3,1,"2020-12-27",3,1,3,"Mentally matured in ability to comprehend multi part tasks such as performing obstacles and chained behaviors ",1,3,5,3,39,1,3,2,1
88000,3,1,"2020-12-09",2,1,3,"No ",2,3,1,3,34,1,3,1,1
53394,3,1,"2020-11-12",3,1,3,NA,1,3,1,3,36,3,3,1,1
91425,3,1,"2020-12-07",3,1,3,"No changes",1,3,1,3,34,1,3,1,1
50050,3,1,"2020-11-04",4,1,3,"Haven't noticed any perceptible difference.",1,3,1,3,36,1,3,2,1
23748,4,1,"2020-12-01",3,3,3,NA,1,3,1,3,37,1,3,1,1
72670,4,1,"2020-11-14",3,1,3,"No",1,3,1,3,35,1,3,1,1
38642,4,1,"2020-12-14",3,1,3,NA,1,3,1,3,35,1,3,1,1
55126,3,3,"2020-12-04",3,2,3,NA,1,3,1,3,37,1,3,1,1
90644,3,1,"2020-12-25",3,1,3,NA,1,3,1,3,34,1,3,1,1
22005,3,1,"2020-12-16",3,1,3,NA,1,3,1,3,34,1,3,1,1
6351,3,1,"2020-11-30",3,1,3,NA,1,3,1,3,34,1,3,1,1
87400,3,1,"2020-12-13",3,1,3,"no",1,3,1,3,34,1,3,1,1
32764,3,1,"2020-11-04",3,1,3,"I have not noticed any changes",2,3,1,3,36,2,3,1,1
60009,3,1,"2020-11-10",3,2,3,NA,1,3,1,3,35,1,3,1,1
13220,3,1,"2020-11-04",3,1,3,"He has started to bark at the front door more when there isn't anyone/anything there. ",1,3,1,3,34,1,3,1,1
91969,3,1,"2020-12-13",3,1,3,"No",1,3,1,3,34,1,3,1,1
30573,3,1,"2020-11-05",3,1,3,"She's still a pup at heart",1,3,1,3,34,1,3,1,1
57217,4,1,"2020-12-04",3,1,3,"No.",1,3,1,3,35,1,3,1,1
36791,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
81504,3,2,"2020-11-11",3,2,3,NA,2,3,1,3,38,2,3,1,1
5926,3,1,"2020-11-24",3,1,3,"None right now",1,3,1,3,34,1,3,1,1
85444,3,1,"2020-12-17",3,1,3,"Khyber has been in obedience training for 3 years.  Lately, she has been more likely to stay with me during off-leash heeling.  Previously, she would see something or hear something that she would immediately investigate.",1,3,1,3,34,1,3,1,1
12286,5,2,"2020-11-05",3,2,4,"He is 13.5 years old so definitely aging.  He has started very occasionally getting stuck under tables.",1,3,1,3,41,1,3,2,1
62262,3,1,"2020-11-17",3,1,3,NA,1,3,1,3,36,3,3,1,1
21798,4,1,"2020-11-04",3,2,3,"He seems to understand a bit more and to anticipate what's next a bit more. (Is this because I am at home more, avoiding COVID?)",1,3,1,3,36,1,3,1,1
23081,4,1,"2020-11-05",4,2,3,"Lucky seems to be slightly grumpier.  When we are out walking he will bark at strangers, especially if there's a noise, such as a car door shutting.",1,3,2,4,41,1,3,1,1
47778,3,3,"2020-11-14",3,1,3,NA,1,3,1,3,36,1,3,1,1
71930,3,1,"2020-11-08",3,1,3,NA,1,3,1,3,34,1,3,1,1
91532,3,1,"2020-12-15",3,1,3,"No, not at all",1,3,1,3,34,1,3,1,1
3597,3,3,"2020-11-04",3,2,3,"no",1,3,1,3,37,1,3,1,1
5137,3,1,"2020-11-16",3,1,3,NA,1,3,1,3,35,1,3,1,2
81243,3,1,"2020-12-03",3,1,3,NA,1,3,1,3,34,1,3,1,1
80850,3,3,"2020-11-05",3,1,3,"None",1,3,1,3,36,1,3,1,1
63893,3,1,"2020-11-15",3,1,3,"Nothing, she's still a young 30-month-old dog. Seems to be at that stage where she's learning things quicker than she used to.",1,3,1,3,34,1,3,1,1
87636,2,1,"2020-11-27",3,1,3,"No",2,3,1,3,34,1,3,1,1
87032,4,1,"2020-12-13",3,2,3,"He was extremely bored 6 or more months ago but because of pandemic we have been home way more and cancelled the trip we were planning to take. I registered him as an emotional support dog and had all the papers and vest, etc...... He is a higher energy dog but has slowly started to mellow out and we are on a pretty regular routine every day. I have not been able to socialize him in almost a year and I feel it has depressed him slightly but i try to make up by inviting my daughters dog over once in a while and he did get to swim with her over summer a bit.",1,3,1,3,36,1,3,1,1
11040,3,1,"2020-11-24",3,2,2,"Just has been licking and itching more due to allergies and dry weather ",1,3,1,3,33,1,3,1,1
22781,4,1,"2020-11-04",3,1,3,"No changes",1,3,1,3,35,1,3,1,1
71847,2,2,"2020-11-10",1,1,1,"Leveling out her energy. Calmer. Starting to have adult moments. A little more house protective. Starting to observably think more",4,1,1,1,21,1,1,1,1
22357,4,5,"2020-11-04",3,1,3,"He is sometimes reluctant to walk in the morning.  I thought he must be slowing down or arthritis.  But on weekends he is happy to go somewhere, bright and early.  ",1,3,1,3,39,1,3,1,1
6772,3,1,"2020-11-05",3,2,3,NA,1,3,1,3,35,1,3,1,1
69904,3,1,"2020-11-05",3,1,3,"Titan has become more anxious when the power flickers.  He is ok with loud noises, but paces up and down the hall, and ends up curled up in the bathroom if the power flickers.  He has been given medications from the vet to help him calm down during these times.",4,3,1,3,39,1,3,3,1
84118,3,1,"2020-12-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
46052,2,1,"2020-11-15",3,1,3,"She has become more insistent on getting fed when she wants to be fed.   The time change has something to do with that I think.  ",1,3,1,3,33,1,3,1,1
68865,4,2,"2020-12-17",3,1,3,"He has been less active due to Covid-19 restrictions - less time at the dog park, less time with dear friends and other dogs. He does not like to play fetch - he likes to run away when he has the ball or toy. But we continue to work with him. He longs for other dogs - that is when we see him the most excited. ",1,3,2,3,39,1,3,3,1
40495,3,1,"2020-11-09",3,1,3,"no changes",1,3,1,3,34,1,3,1,1
49022,3,1,"2020-11-15",3,2,2,NA,4,3,1,3,37,1,3,1,2
63042,4,1,"2020-11-14",3,1,3,"He can't problem solve as well as he used to.  He sleeps much harder, and is more disoriented on awaking.",1,3,1,3,35,1,3,1,1
12844,3,2,"2020-11-05",3,1,3,NA,1,3,1,3,36,2,3,1,1
28050,2,3,"2020-12-07",3,2,4,NA,3,3,1,3,40,1,3,1,1
91369,3,1,"2020-12-09",3,1,3,"no changes",1,3,1,3,34,1,3,1,1
56122,4,1,"2020-11-09",2,2,3,NA,2,3,1,3,37,2,3,1,1
31006,3,2,"2020-11-04",3,1,3,"No.",1,3,1,3,35,1,3,1,1
42343,4,1,"2020-11-05",1,1,3,"Slight decrease in fence aggression",1,3,1,3,35,1,3,1,3
69357,3,1,"2020-11-05",3,1,3,"no",1,3,1,3,34,1,3,1,1
25836,3,1,"2020-11-23",3,1,3,"6 months ago it was hot. Less active compared to now: winter cooler weather much more active in the fields hunting for mice/ anything that moves. ",1,3,1,3,34,1,3,1,1
89147,3,1,"2020-11-11",3,1,3,"radical difference in Sienna's behavior at night when it's time to go to bed. For many years, bedtime was never an issue!  Over the past 6-9 months, Sienna has shown severe anxiety when we all go to bed! She still has access to her favorite bed, water and our mutual bedroom.  She just paces around the room, panting heavily and will not settle down. She will actually try to crawl under the bed or a futon in our room, despite her size and the small confines!  Working with our vet on the belief that she is possibly suffering from Alzheimers/Dementia, our current medical treatment is Gabapentin, 300MG 2/day; Amitriptyline, 50MG 1/day; Trazodone, 100MG and 5MG Melatonin.  She now usually settles down for the night, but she will sometimes whine/cry a little because we close the door to our MBR, giving her access to the rest of the house,  Usually she quickly stops whining/crying and sleeps thru the night.  (I do check to make sure she doesn't have to go out to relieve herself!!  ",4,4,1,3,44,4,3,4,1
29839,3,1,"2020-11-08",3,4,3,NA,1,3,1,3,37,1,3,1,1
79020,2,2,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
68694,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
27744,3,2,"2020-11-15",3,2,4,"I've noticed that whenever I am painting on a ladder, my dog now pants and paces a lot. As soon as I'm finished, she behaves normally. I'm not sure if it's me being on the ladder or the paint smell, but it only happens when the two are combined. ",2,4,1,3,43,3,4,1,1
6569,3,1,"2020-11-10",3,2,3,"no",4,3,4,3,45,2,3,3,2
16074,3,1,"2020-12-02",3,1,3,"Not much of a change but is slightly pushier for his training treats which he use to get on Sunday while playing hide and seek. Now, because of not going out we play hide and seek more and he wants to play more.",1,3,1,3,34,1,3,1,1
61278,3,1,"2020-11-12",3,1,3,"No",1,3,1,3,34,1,3,1,1
64392,3,1,"2020-11-16",3,1,3,"no",1,3,1,3,34,1,3,1,1
30794,3,1,"2020-12-09",3,2,3,NA,1,3,1,3,35,1,3,1,1
52463,3,1,"2020-11-07",3,1,3,"None",1,3,1,3,34,1,3,1,1
88957,4,1,"2020-11-14",3,1,3,"My dog is a little less active because we are in isolation with my 100-year-old father and there are fewer opportunities to run loose or play with other dogs. She is very alert and sharp, and the only time she bumps into things is when she is charging at the door or window to destroy the mailman, passing animal, or slamming car door.  At such times I think she might even go over a cliff!  P.S. I had a Welshie who had canine cognitive dysfunction in her last years, so I understand the symptoms you are asking about; no sign of them in Rifka at this point.",1,3,1,3,35,1,3,1,1
70951,4,3,"2020-11-04",3,3,3,NA,3,3,1,3,45,5,3,1,1
34931,2,1,"2020-11-24",3,1,3,NA,1,3,1,3,33,1,3,1,1
9093,2,1,"2020-11-15",3,2,3,"We recently changed his food due to chronic diarrhea. He seems much more bright and active since the change. ",1,3,1,3,35,2,3,1,1
58359,4,1,"2020-11-06",4,3,4,"Not as interested in his food at mealtime and often leaves food in the bowl. Doesn't spend as much time begging for food when we're eating. Not as interested in playing with neighborhood dogs",1,3,2,4,45,1,3,1,2
73392,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
83011,3,1,"2020-11-04",3,1,3,"None",1,3,1,3,34,1,3,1,1
14860,4,1,"2020-11-04",3,1,3,"I have not noticed any difference in his thinking or information processing",1,3,1,3,35,1,3,1,1
77688,3,1,"2020-11-20",4,2,3,"She has become very expressive with her paws and her bark. She really tells you what she wants.",1,3,1,3,36,1,3,1,1
63309,3,1,"2020-11-15",3,1,3,"None",1,3,1,3,34,1,3,1,1
70374,3,1,"2020-11-07",3,1,3,NA,5,3,1,3,39,1,3,2,1
36598,3,1,"2020-11-04",1,1,1,"No",1,1,1,1,24,5,3,1,1
31135,3,2,"2020-11-11",3,1,3,"N/A",1,3,1,3,35,1,3,1,1
13398,1,1,"2020-11-05",3,1,3,NA,2,3,1,3,36,3,3,2,1
82496,1,1,"2020-11-08",3,4,4,"I started him on SAMe (denosyl) a month or so ago. It seems to have helped him a lot.   2 years ago he started having focal seizures. The only thing that showed on the MRI was more microbleeds than expected for a dog his age. The past two years he seemed to be having trouble thinking, it wasn't fast progressing, and it didn't really seem to fit the typical canine cognitive disorder symptoms to me. I'm hoping it was just due to the seizures or microbleeds and not canine cognitive disorder. Since he started SAMe he's been more active and alert and seems to think clearer.  He had some health problems earlier in the year, including a bad infection that I think was due to a teeth cleaning/extractions without antibiotics in July.  He was sleeping a lot and his seizures got worse over the course of two months before we realised what was wrong and he started antibiotics. He was more active and slept less once he started the antibiotics, but in general the infection seemed to have taken a lot out of him. The SAMe seems to have helped, although he stopped playing with his toys shortly before the cleaning (due to pain I think) and he still hasn't been playing with them. He was always very playful.",1,3,1,3,36,1,2,1,1
37221,3,2,"2020-11-25",3,1,3,"No",3,3,2,3,39,2,3,1,1
75217,3,1,"2020-11-25",3,1,3,NA,1,3,1,3,34,1,3,1,1
49745,3,1,"2020-12-05",3,1,3,"No difference.",1,3,1,3,34,1,3,1,1
